,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms
7742,0.856,0.469,-5.707999999999999,0.133,0.435,0.2319999999999999,0.75,195.098,spotify:track:2nBRptHRrQGUNrOeZQT8oU,193200
7743,0.483,0.557,-7.372000000000001,0.0709,0.00175,0.115,0.267,152.906,spotify:track:4Yt4jOTZExnjcrMrN0rGi0,126480
7744,0.743,0.3389999999999999,-7.678,0.409,0.00582,0.0812,0.118,203.927,spotify:track:2RM4jf1Xa9zPgMGRDiht8O,238373
7745,0.6759999999999999,0.578,-4.669,0.375,0.0509,0.0796,0.698,158.89600000000002,spotify:track:5nzhL67GpF9szXWg5y509A,203881
7746,0.855,0.621,-7.482,0.0614,0.173,0.0951,0.352,105.054,spotify:track:0NurtsK6qk4qwDfxmfC2YL,128052
7747,0.7240000000000001,0.716,-5.257999999999999,0.385,0.00843,0.892,0.812,128.026,spotify:track:0OsYwz3SCLD98IvWfdLeRQ,181238
7748,0.939,0.742,-5.171,0.0467,0.321,0.107,0.924,118.978,spotify:track:2kQuhkFX7uSVepCD3h29g5,212360
7749,0.823,0.7829999999999999,-6.274,0.154,0.21,0.113,0.1989999999999999,141.882,spotify:track:7yotKA30dwTKNEGomV9ZsI,191437
7750,0.701,0.585,-7.612999999999999,0.132,0.344,0.114,0.422,119.634,spotify:track:2Wc5No77rhsfW2mB9LzXB3,216294
7751,0.83,0.33,-9.156,0.0485,0.0544,0.119,0.0744,121.973,spotify:track:2LX9coJz8pfFHb8AaoVhXS,251861
7752,0.758,0.772,-5.131,0.411,0.0233,0.186,0.392,165.12099999999998,spotify:track:0NrzgT0ruzXFNsPgtNF2pK,141140
7753,0.7979999999999999,0.62,-8.202,0.148,0.00779,0.148,0.14,130.017,spotify:track:32k65gj9pfhjm0StVjDQ5r,212308
7754,0.856,0.5720000000000001,-8.429,0.373,0.0136,0.121,0.4539999999999999,164.89,spotify:track:5f5r2N4Lp9WoULWPH9zp2W,228438
7755,0.831,0.573,-7.992000000000001,0.2769999999999999,0.068,0.0807,0.521,104.125,spotify:track:4kC5pcHI6bkqCgKemqdDmi,166267
7756,0.825,0.654,-5.294,0.212,0.122,0.0881,0.589,203.92,spotify:track:42frvgyynz0jzB152OuM1N,167680
7757,0.6990000000000001,0.532,-10.085,0.0523,0.144,0.187,0.332,139.015,spotify:track:0T2AU2X52gSqGBW9WdisMS,110304
7758,0.777,0.6829999999999999,-7.497999999999999,0.181,0.0492,0.11,0.563,120.058,spotify:track:1nApQqAfEIWJ35bt68Tab6,129474
7759,0.922,0.4579999999999999,-7.405,0.286,0.0534,0.0484,0.615,138.094,spotify:track:1bH6qB0z75JmGGXjeZpdUM,172460
7760,0.77,0.83,-5.693,0.246,0.736,0.106,0.497,179.982,spotify:track:7oPsgrNPsXyH1T5ABFm2Ec,201333
7761,0.909,0.746,-9.704,0.121,0.103,0.0898,0.429,143.05100000000002,spotify:track:2Xkc3V8wWtpQyr7nQaHgm7,161175
7762,0.7290000000000001,0.369,-14.666,0.0881,0.0668,0.575,0.0459,120.021,spotify:track:4YMdxmmLb5vziSYpZ5EmoL,241494
7763,0.7020000000000001,0.428,-12.095999999999998,0.0377,0.121,0.085,0.0795,115.017,spotify:track:1CRIWwgK3gjQ3kEQ90URkF,125750
7764,0.6509999999999999,0.569,-10.156,0.324,0.15,0.0928,0.36,193.59,spotify:track:3bPK33sZdStzPI81xHOoc6,166870
7765,0.755,0.594,-5.906000000000001,0.216,0.241,0.107,0.237,178.929,spotify:track:0YAQnYt2oB8OdoaeqnHyTI,238053
7766,0.6779999999999999,0.857,-6.325,0.198,0.259,0.716,0.8540000000000001,200.047,spotify:track:5Z1xtYz457TnooU00V3eX1,158420
7767,0.7759999999999999,0.64,-8.058,0.183,0.15,0.0983,0.326,160.03799999999998,spotify:track:028JxheELfIvvY4zBXuMjw,201627
7768,0.405,0.374,-9.227,0.0502,0.222,0.107,0.0987,118.048,spotify:track:2mj8hvQAp5RCi0K6SXe7YZ,190720
7769,0.649,0.879,-1.867,0.216,0.4029999999999999,0.425,0.4479999999999999,140.032,spotify:track:7fILa7MVELmqPpO4sOKGCE,178030
7770,0.716,0.638,-7.972,0.0429,0.0123,0.389,0.722,153.02,spotify:track:65wI7IPGRANdNh6fddcBnt,114547
7771,0.985,0.525,-10.637,0.185,0.0631,0.1159999999999999,0.425,120.011,spotify:track:6Y80EzVMJjFp9Yxy50SN7D,89234
7772,0.6,0.655,-7.911,0.278,0.319,0.0521,0.3879999999999999,109.903,spotify:track:469OBU1z2xVU6FtPpbtdNt,183438
7773,0.662,0.505,-9.435,0.0567,0.0087599999999999,0.607,0.774,120.02,spotify:track:1ROJqYdQWVFdiAxWirecMm,130000
7774,0.736,0.6709999999999999,-4.81,0.0515,0.106,0.273,0.214,129.02100000000002,spotify:track:2o23vP7jqvyeYQXotE8yon,210067
7775,0.698,0.5720000000000001,-7.735,0.198,0.135,0.154,0.391,142.892,spotify:track:3calQ6T24KiVOWlRKr7rfl,176959
7776,0.833,0.5539999999999999,-7.042000000000001,0.579,0.3,0.159,0.511,143.986,spotify:track:2M3hJZduaeHuFi1B3mnj8U,176666
7777,0.78,0.802,-3.45,0.241,0.0604,0.188,0.519,165.048,spotify:track:1X6xn7VChWG7fduFZT56WB,151949
7778,0.63,0.8079999999999999,-5.44,0.349,0.026,0.268,0.6779999999999999,144.536,spotify:track:1BLN9llNdfQ85KFqn3XFle,147349
7779,0.836,0.636,-5.145,0.291,0.128,0.0462,0.847,142.006,spotify:track:4gJUBncw0XCMTBHneTjqGx,161757
7780,0.797,0.5660000000000001,-6.654,0.042,0.128,0.114,0.392,119.937,spotify:track:2VdWzhJDjWaELCEhwyO8Q4,194000
7781,0.86,0.507,-5.776,0.369,0.0412,0.13,0.15,170.01,spotify:track:2qSpOQdHmHpOcVXzV9WU5w,224663
7782,0.861,0.621,-7.106,0.362,0.121,0.0689,0.254,167.952,spotify:track:5AjINjwKyRvQJhSe2zpPHi,166640
7783,0.727,0.74,-3.401,0.153,0.012,0.294,0.221,164.062,spotify:track:1cA2LExLTdhHLL0FmXoc57,242227
7784,0.5479999999999999,0.626,-6.87,0.243,0.261,0.136,0.382,148.561,spotify:track:0q2n4kmbSaQUPfECkNpkfD,184140
7785,0.753,0.648,-6.03,0.0757,0.201,0.1159999999999999,0.3379999999999999,170.99400000000003,spotify:track:35bvqTyiE0CDJTi1sG53N3,157414
7786,0.8220000000000001,0.613,-5.1610000000000005,0.3879999999999999,0.0379,0.377,0.301,154.91299999999998,spotify:track:4Q3HHwkLVwHrSVad0RUz3V,226273
7787,0.892,0.503,-9.282,0.377,0.0515,0.193,0.53,165.012,spotify:track:7Aoj4q17DoTKEi8y1YkOyv,166010
7788,0.625,0.479,-8.767999999999999,0.272,0.0562,0.0715,0.555,196.054,spotify:track:3zCbbePDsZQJ0iHkqGXSjG,161698
7789,0.952,0.44,-8.325,0.7609999999999999,0.0415,0.1009999999999999,0.3779999999999999,121.933,spotify:track:74kyqxZblMxVydM4Ysz0QI,166439
7790,0.742,0.484,-10.692,0.0765,0.0428,0.107,0.423,145.968,spotify:track:666ZbuH2IO5hyfMwoPwJ3L,150614
7791,0.777,0.586,-8.127,0.109,0.107,0.1119999999999999,0.492,144.077,spotify:track:2mZpCm3McdrPB0tFk1r7IQ,202344
7792,0.62,0.591,-10.941,0.111,0.161,0.151,0.222,165.06,spotify:track:03FPgtXfEeXdgKtV8yCtK8,185160
7793,0.406,0.972,-1.391,0.221,0.039,0.165,0.384,150.096,spotify:track:6LLlsB0enVXpY2UtIrQOZt,179200
7794,0.959,0.861,-4.002,0.141,0.183,0.1009999999999999,0.74,108.968,spotify:track:2Xjna3sriJG9QgFwQjGc3f,268695
7795,0.753,0.308,-7.968999999999999,0.0909,0.151,0.115,0.0602,121.105,spotify:track:39wqiOEjFN3HaXs19jf2Xb,109187
7796,0.928,0.524,-5.44,0.11,0.00146,0.104,0.152,139.997,spotify:track:7dot2sETToSkhul84WRQRe,146045
7797,0.731,0.264,-17.323,0.0422,0.902,0.106,0.172,129.94299999999998,spotify:track:1dIEfSdax1CHCYgyZ2x5N0,186048
7798,0.911,0.528,-6.997999999999999,0.0965,0.0056799999999999,0.0874,0.297,137.941,spotify:track:1KT71DxLFCSIeva1zgeSu9,142916
7799,0.742,0.469,-14.038,0.0415,0.143,0.207,0.218,118.986,spotify:track:4hx6vfJduxV4QClnRp4uDM,187820
7800,0.64,0.5479999999999999,-6.965,0.147,0.5429999999999999,0.303,0.181,148.077,spotify:track:6gtNiLJNLBcV0P6Juenstp,212495
7801,0.89,0.772,-8.496,0.3379999999999999,0.347,0.104,0.6,195.874,spotify:track:21FxEmtjhvz4Du8rbISF1c,120027
7802,0.794,0.6859999999999999,-4.944,0.287,0.35,0.1119999999999999,0.384,179.732,spotify:track:0zConl9iG4XA8palNdEPEY,163280
7803,0.759,0.774,-6.593999999999999,0.176,0.00974,0.198,0.49,147.997,spotify:track:6mWteWfaPFaOCSvVrt42f9,191890
7804,0.901,0.4639999999999999,-9.789,0.0645,0.368,0.238,0.638,109.004,spotify:track:1fewSx2d5KIZ04wsooEBOz,203267
7805,0.8540000000000001,0.685,-5.319,0.242,0.00865,0.0727,0.526,139.988,spotify:track:7qT7NUDywO7vNJNTNxqWiN,205733
7806,0.7929999999999999,0.344,-9.757,0.357,0.1119999999999999,0.15,0.45,166.105,spotify:track:3OnOomd79OjqSYHchCQ6ht,233880
7807,0.648,0.701,-3.5460000000000003,0.186,0.417,0.103,0.588,177.94299999999998,spotify:track:5UYK9MervBCROg8AHNeEIy,189977
7808,0.892,0.526,-10.704,0.0587,0.0104,0.106,0.2319999999999999,119.995,spotify:track:4bZ3fT8KfiCenVO9mHi7F8,112333
7809,0.685,0.631,-8.2,0.17,0.43,0.1119999999999999,0.45,176.09,spotify:track:0bLcyYNAPLh6oQTGnRxvSC,139213
7810,0.777,0.5579999999999999,-8.838,0.198,0.0702,0.092,0.407,181.992,spotify:track:7AyUTunRfriSxK45FV5afF,213626
7811,0.825,0.478,-9.788,0.347,0.479,0.0854,0.39,147.101,spotify:track:7qnH5LcIFzg4D6eBcckNvm,130632
7812,0.6779999999999999,0.6809999999999999,-7.697999999999999,0.183,0.466,0.263,0.525,104.014,spotify:track:4Z9cAwlkruSbWblPBthygg,212312
7813,0.49,0.921,-3.373,0.437,0.288,0.482,0.497,150.514,spotify:track:57pOLYHz6mt5aMkOXa2Gis,237733
7814,0.772,0.385,-8.037,0.324,0.0309,0.647,0.362,137.96200000000002,spotify:track:6fIMvZ2JA9kuQG8IuDgWMM,189400
7815,0.865,0.4589999999999999,-6.827000000000001,0.092,0.0817,0.119,0.204,201.942,spotify:track:1faZXzEfhJoy9CG6QPDNZo,180663
7816,0.727,0.2739999999999999,-15.7,0.457,0.331,0.0961,0.168,108.031,spotify:track:7y6EHdn8KFJUD2F6zWNWhZ,233720
7817,0.932,0.851,-6.14,0.158,0.0013,0.092,0.518,111.021,spotify:track:1rfSj8uWQy2RNrvzBZdpDu,95135
7818,0.889,0.63,-4.0280000000000005,0.289,0.163,0.0985,0.7440000000000001,148.086,spotify:track:2FWWnWctwL4BYQJahkTKyb,144324
7819,0.845,0.506,-5.971,0.0409,0.0228,0.0879,0.647,198.102,spotify:track:7kqcudBGM74MXVoYMaoWkC,264947
7820,0.799,0.625,-8.097000000000001,0.179,0.188,0.153,0.5,140.064,spotify:track:2JhC3dNAs9D6nEmhIjNXvZ,125440
7821,0.711,0.65,-3.822,0.307,0.0509,0.1,0.152,168.08599999999998,spotify:track:5A7jxAkJzQ8TB3CWM1DGoK,249985
7822,0.812,0.588,-7.992999999999999,0.0849,0.021,0.158,0.266,119.04,spotify:track:14PUN9O6VQ3J9dzFFv7VxM,129196
7823,0.855,0.594,-8.652000000000001,0.489,0.00128,0.145,0.8340000000000001,156.158,spotify:track:1TULEHv0wpIZYI7zqmhzEg,166144
7824,0.528,0.569,-7.985,0.123,0.754,0.286,0.483,135.72,spotify:track:5KRMMmOcMRU8FNGkZqlspd,204867
7825,0.665,0.846,-3.97,0.1989999999999999,0.00314,0.136,0.166,134.977,spotify:track:1bf4jgsquDvGsyhJlbgZF9,199209
7826,0.71,0.525,-7.23,0.0432,0.0497,0.123,0.171,124.002,spotify:track:59tDaQ22k6j6Tl9OrVdApP,172478
7827,0.945,0.802,-7.522,0.485,0.0376,0.0938,0.586,114.97,spotify:track:71at7DNXtysLxLkg7qV11G,151496
7828,0.674,0.754,-9.623,0.0558,0.0307,0.379,0.2789999999999999,107.976,spotify:track:2l1zCz1bE5LoZUpF4P6wcn,125062
7829,0.502,0.8009999999999999,-9.49,0.409,0.303,0.1989999999999999,0.3339999999999999,196.49400000000003,spotify:track:7kF3pqmT3wAYq8m8HsGoOB,228867
7830,0.61,0.877,-3.831,0.435,0.00882,0.196,0.7120000000000001,114.478,spotify:track:6VW3pkpQiHqc5FF1ukj9Vg,224601
7831,0.816,0.625,-7.742000000000001,0.416,0.0281,0.1119999999999999,0.253,162.032,spotify:track:7AzYw1R5bonXD7aEnIQZYm,165926
7832,0.473,0.772,-6.332000000000001,0.317,0.0212,0.3989999999999999,0.303,130.32,spotify:track:44AH8XwgrebHvQAZJbSrsV,307905
7833,0.6709999999999999,0.529,-7.226,0.307,0.0769,0.0856,0.203,161.989,spotify:track:4VXIryQMWpIdGgYR4TrjT1,165820
7834,0.713,0.632,-7.685,0.105,0.0589,0.105,0.373,170.009,spotify:track:33BCQDhwZyiudb8Mud33tb,181290
7835,0.899,0.509,-8.04,0.387,0.00157,0.0573,0.599,150.001,spotify:track:00ko9WaS4jOX1kEk3gvHjf,225924
7836,0.79,0.629,-7.172000000000001,0.138,0.179,0.356,0.833,124.063,spotify:track:4e34Qq2lkp92egwgjacVcT,127742
7837,0.706,0.733,-4.942,0.0969999999999999,0.069,0.823,0.6829999999999999,135.996,spotify:track:645O1frAHmClaFygFT9EZa,157507
7838,0.642,0.6940000000000001,-6.104,0.364,0.000335,0.312,0.568,106.41,spotify:track:2TF0kVvksniUGEdwnBSw2v,143331
7839,0.825,0.639,-6.607,0.185,0.0731,0.0612,0.866,194.778,spotify:track:7aRGb3vZGMLNpK2PEdUjdA,286200
7840,0.4589999999999999,0.8640000000000001,-2.1630000000000003,0.263,0.171,0.6829999999999999,0.703,106.175,spotify:track:1mAEQbdq0dZQWfujWG6rCd,85840
7841,0.804,0.4429999999999999,-10.268,0.134,0.0312,0.1119999999999999,0.58,184.07,spotify:track:2ImuQo1g14CTR9hZAZD3aQ,203027
7842,0.528,0.705,-4.767,0.352,0.0691,0.109,0.645,160.014,spotify:track:0L6w0YHzEYfmO8Pp0ibcin,180581
7843,0.7959999999999999,0.985,-5.065,0.178,0.27,0.1369999999999999,0.488,134.871,spotify:track:6Ejtof7rrcWvMMMhx9rEQX,118282
7844,0.8540000000000001,0.8440000000000001,-5.908,0.0519,0.0065099999999999,0.186,0.8320000000000001,146.041,spotify:track:2JRo1DJhNhZWs1TzrPNOSZ,125149
7845,0.923,0.478,-10.802,0.203,0.00314,0.1009999999999999,0.4679999999999999,127.981,spotify:track:7pTmkFVKrQJb9qa2oCKktm,135602
7846,0.762,0.7090000000000001,-5.332999999999999,0.337,0.141,0.0798,0.537,174.041,spotify:track:3XYcMmKk46l4WYMUSrfphS,167520
7847,0.838,0.624,-4.557,0.228,0.0624,0.217,0.1169999999999999,191.872,spotify:track:3tZmmHehdQv4dLyrDajMR0,157587
7848,0.797,0.685,-6.796,0.124,0.294,0.216,0.368,119.972,spotify:track:22ZdVsfyU6Oxo3iZv2plB5,170249
7849,0.747,0.5329999999999999,-9.783,0.6459999999999999,0.125,0.669,0.866,173.019,spotify:track:4MggpJSpLnVQe7GPuk0LxE,175005
7850,0.69,0.6759999999999999,-6.84,0.198,0.423,0.14,0.599,159.947,spotify:track:52XxS5bVvAr1AAtcvADPDi,168072
7851,0.5429999999999999,0.7659999999999999,-3.387,0.3429999999999999,0.423,0.155,0.7290000000000001,106.869,spotify:track:05aZ9sAU1YXndHv0FMi9iW,204805
7852,0.726,0.8240000000000001,-5.011,0.345,0.584,0.113,0.382,130.118,spotify:track:60Mq4EumvcSXznNugo9Op3,289587
7853,0.701,0.557,-9.889,0.312,0.162,0.153,0.371,142.028,spotify:track:6e1Vn7zlOKQ14SdOfAZlpS,109920
7854,0.711,0.506,-10.272,0.271,0.201,0.1119999999999999,0.348,164.005,spotify:track:6ERTt4Hj6PZG5kA3a3KA5L,163728
7855,0.728,0.743,-7.66,0.299,0.00235,0.201,0.5579999999999999,187.962,spotify:track:7qUh13pqLUkJ1WylCPOmj0,122619
7856,0.858,0.301,-16.643,0.452,0.0011,0.0991,0.336,166.524,spotify:track:2Q3rfmlUy75AOaYyUdZ0zr,185017
7857,0.923,0.733,-5.817,0.109,0.147,0.0959,0.894,136.06,spotify:track:4fmvaMtBtNq4gYQLiavxVH,211827
7858,0.725,0.63,-9.671,0.245,0.0687,0.186,0.363,154.966,spotify:track:3yTSjO0wkP5PeFAOTohwsM,173714
7859,0.823,0.4379999999999999,-8.728,0.2789999999999999,0.537,0.105,0.59,184.094,spotify:track:4Hq1q82uvzNxUYmgBOxPco,164411
7860,0.8370000000000001,0.364,-11.713,0.276,0.149,0.271,0.4629999999999999,123.984,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,213594
7861,0.6,0.706,-7.899,0.361,0.209,0.125,0.58,173.926,spotify:track:4IYKjN1DrYzxKXt0umJqsG,253533
7862,0.6809999999999999,0.265,-11.691,0.245,0.196,0.126,0.178,146.02200000000002,spotify:track:7KKW3MSfqCCai76gKSZEco,187747
7863,0.6579999999999999,0.59,-8.56,0.298,0.19,0.216,0.223,152.72899999999998,spotify:track:4qV3FpOX5NQbghsnmx3wKX,226947
7864,0.741,0.759,-4.387,0.21,0.58,0.103,0.49,190.202,spotify:track:1zucHJN4WKHIzSL4FyiJw9,240053
7865,0.961,0.4379999999999999,-7.877000000000001,0.31,0.0431,0.139,0.412,124.018,spotify:track:3pTScODwk9tggZzmuH6xDY,251080
7866,0.64,0.925,-2.948,0.148,0.364,0.157,0.737,170.232,spotify:track:4KwHLWYcVk0Raa5fzpa35p,186238
7867,0.635,0.777,-6.018,0.231,0.181,0.357,0.177,128.09,spotify:track:0RyA3o15NOLJYtm9NlDu5c,218947
7868,0.45,0.55,-7.825,0.154,0.24,0.292,0.552,171.03,spotify:track:2cHbaJXQcw14NzfplQoUWi,148307
7869,0.591,0.457,-11.706,0.419,0.5720000000000001,0.11,0.375,141.157,spotify:track:6zW8vtUkHvo6PfpYhh3T53,207515
7870,0.921,0.467,-8.443,0.119,0.0149,0.3339999999999999,0.287,135.995,spotify:track:3ncgNpxLoBQ65ABk4djDyd,191252
7871,0.701,0.736,-5.178,0.369,0.195,0.949,0.919,172.852,spotify:track:4hgS8ANdhHy2G7XtyVqLDw,81240
7872,0.593,0.37,-11.674,0.397,0.8320000000000001,0.108,0.312,135.391,spotify:track:2MF4HtZHBoUliOi9nOAbS0,262360
7873,0.8140000000000001,0.741,-6.863,0.43,0.0579,0.223,0.764,115.211,spotify:track:5Zxag6MRK1YCumP1XP3lZg,160869
7874,0.789,0.846,-4.518,0.416,0.0478,0.265,0.716,154.976,spotify:track:3CpKIZS8E6snsrM9L7HFDw,154772
7875,0.871,0.578,-7.462000000000001,0.757,0.0056799999999999,0.899,0.595,150.02100000000002,spotify:track:0M2dk2hEUtjBhH5fc9y9oA,124108
7876,0.574,0.8590000000000001,-2.401,0.193,0.195,0.416,0.828,171.392,spotify:track:5pUudDDuJgIpgKIGk2zmxv,152246
7877,0.752,0.657,-8.464,0.127,0.0007559999999999,0.247,0.478,137.899,spotify:track:01fpwxBrYVZ3WXLHlbkPwm,140000
7878,0.774,0.5589999999999999,-7.142,0.0406,0.00622,0.0736,0.1939999999999999,130.101,spotify:track:2M9YTMEuh7I00d5ULB1S6J,164327
7879,0.955,0.726,-7.33,0.0497,0.0267,0.0489,0.789,137.009,spotify:track:1Fo8FX3HVXB6aLtthY6i1e,147226
7880,0.555,0.905,-8.287,0.184,0.0023,0.616,0.3279999999999999,145.965,spotify:track:78EefdTCNuKoiWCpZObKAQ,139424
7881,0.784,0.507,-7.356,0.286,0.223,0.0953,0.247,140.007,spotify:track:623sezkHyvuE9Pz3JIiMgm,113165
7882,0.65,0.718,-6.3020000000000005,0.089,0.0586,0.2269999999999999,0.283,166.166,spotify:track:6uy4Lje2QMpAtSbWVDkaBj,113170
7883,0.603,0.7859999999999999,-4.113,0.0959,0.00703,0.626,0.08,160.039,spotify:track:6wXQpjHPFl9U8F4Is1wMt5,132000
7884,0.6940000000000001,0.638,-7.864,0.207,0.0334,0.32,0.529,159.985,spotify:track:6BqfaQVJSDsu9Yav2AGKbJ,186387
7885,0.7240000000000001,0.985,-1.79,0.24,0.215,0.1159999999999999,0.6,155.952,spotify:track:7MbdiKZClwSDglZXRH8xik,173846
7886,0.725,0.746,-7.734,0.113,0.0491,0.105,0.154,159.589,spotify:track:3TRzPduAF821VCKvjiPIof,124155
7887,0.847,0.561,-9.072,0.0876,0.0346,0.208,0.211,139.988,spotify:track:4sALlFomqOTe9DQu66cm4M,202000
7888,0.7120000000000001,0.982,-2.386,0.289,0.0127,0.147,0.5489999999999999,104.048,spotify:track:0zltCbKuXQlZi0DHEli83W,115383
7889,0.845,0.743,-4.321000000000001,0.191,0.027,0.91,0.482,154.917,spotify:track:1CO19PWptyJcbcfO6bknTZ,173693
7890,0.76,0.623,-7.803,0.213,0.0552,0.161,0.598,139.04399999999998,spotify:track:6cuB7tqSIF9lblpAbULfid,133617
7891,0.774,0.452,-8.009,0.2739999999999999,0.0719,0.262,0.346,149.922,spotify:track:1crx4pAM3V4KD6EV4ydFC4,104255
7892,0.732,0.501,-11.893,0.3989999999999999,0.3429999999999999,0.0601,0.583,150.35399999999998,spotify:track:7lm9ojxwNKPPDTnacESs0B,141558
7893,0.669,0.7759999999999999,-7.0760000000000005,0.0358,0.0017699999999999,0.143,0.477,200.038,spotify:track:0jfIQheXtPPOX0PSn2xxdH,153600
7894,0.725,0.7859999999999999,-8.913,0.121,0.1969999999999999,0.186,0.6990000000000001,140.036,spotify:track:0vwFdb5THDNnXRkRsXMOdx,155968
7895,0.871,0.5670000000000001,-9.264,0.364,0.171,0.0551,0.794,194.844,spotify:track:2fpzSINgTCbf4sS7LH39G5,219089
7896,0.872,0.679,-8.334,0.2769999999999999,0.188,0.0996,0.588,199.938,spotify:track:1JBrLoAYGbdDjNuRqdyjA8,211200
7897,0.898,0.598,-7.164,0.0467,0.49,0.0646,0.528,119.966,spotify:track:6br4Pc0BzU6dTD5fEmks2i,255253
7898,0.927,0.6890000000000001,-7.223,0.0565,0.127,0.0924,0.535,115.015,spotify:track:1l3QD6k0UIwNjj3TRBKKA7,133535
7899,0.5920000000000001,0.5660000000000001,-11.124,0.0276,0.00158,0.0994,0.39,131.935,spotify:track:4OU4UiUpDhNp59D9r7cYzT,181852
7900,0.8740000000000001,0.917,-4.902,0.0514,0.00485,0.105,0.166,119.959,spotify:track:68jWkBLauG4oK3qrqxc6od,192052
7901,0.716,0.936,-7.093999999999999,0.386,0.305,0.238,0.946,113.452,spotify:track:6q2fMwXyw69TtZJxrWu6Eh,80471
7902,0.812,0.949,-5.597,0.103,0.11,0.107,0.321,115.054,spotify:track:0vYp25Ov62S3rLLXtUpRP0,166984
7903,0.784,0.6459999999999999,-9.358,0.0667,0.129,0.11,0.0991,159.988,spotify:track:0VJKBgobjYRe7BTy3fFAg7,121163
7904,0.5670000000000001,0.624,-7.033,0.0472,0.00851,0.0954,0.289,131.983,spotify:track:03XjE0nqkkQvktjlRXmsV6,177040
7905,0.508,0.526,-9.03,0.0628,0.043,0.0673,0.204,131.796,spotify:track:1W4iTlAKVEbhw3nH71c6zO,152323
7906,0.782,0.8420000000000001,-6.649,0.1669999999999999,0.0594,0.436,0.6709999999999999,112.034,spotify:track:7eOChF21KXiucU2eNeIlrZ,129254
7907,0.795,0.515,-13.964,0.259,0.0182,0.0809,0.435,183.904,spotify:track:3C1r5iBxnwErYfoImfeVpv,172853
7908,0.7490000000000001,0.735,-6.85,0.245,0.528,0.0853,0.469,189.96400000000003,spotify:track:52wb5WTaYlqVkDFL42WNkk,198360
7909,0.593,0.561,-7.073,0.326,0.0288,0.121,0.3379999999999999,179.96400000000003,spotify:track:0UWcwPvb17DgzoAiS32Ldw,153606
7910,0.8009999999999999,0.5539999999999999,-6.879,0.299,0.42,0.509,0.5870000000000001,190.024,spotify:track:5bQhoOH0gZwdofGBm7GvYY,143750
7911,0.667,0.5539999999999999,-7.402,0.19,0.414,0.188,0.172,139.936,spotify:track:1Odh1uSI9mRumsvNveeUU7,180187
7912,0.787,0.868,-4.22,0.11,0.622,0.1689999999999999,0.598,130.23,spotify:track:0oTUjZ4WrHkVS3x08SzZOi,81267
7913,0.633,0.853,-6.4910000000000005,0.389,0.302,0.152,0.544,130.018,spotify:track:7MDKvOzNgAJ3KMCtaP2UOa,211965
7914,0.755,0.948,-3.968,0.0417,0.0328,0.465,0.311,144.034,spotify:track:7aYEj9lEhIGawk2j8YaLfz,210181
7915,0.7090000000000001,0.787,-2.377,0.235,0.27,0.296,0.607,151.972,spotify:track:4QRWA5UqYU1st9aO0UfxOj,287400
7916,0.833,0.501,-8.975,0.33,0.173,0.106,0.532,139.85,spotify:track:1L69hXxa1EEgIG8HrTspsa,167053
7917,0.773,0.56,-5.742000000000001,0.126,0.0258,0.3279999999999999,0.26,128.091,spotify:track:5htB2gxndGHrLb09x1Q3Vp,204027
7918,0.907,0.65,-5.6610000000000005,0.312,0.0109,0.107,0.626,147.026,spotify:track:4PhNipxELUmBZcOWgafzAx,195547
7919,0.732,0.473,-7.197,0.271,0.347,0.366,0.3939999999999999,95.622,spotify:track:228nYWqXzsBS9Ha0SIpM7q,153120
7920,0.7090000000000001,0.58,-11.548,0.305,0.126,0.621,0.547,199.896,spotify:track:78s6SE2zr1ahnrOGwoDPSL,198125
7921,0.68,0.732,-7.108,0.27,0.235,0.0705,0.8640000000000001,150.844,spotify:track:0n22yqkitWec0PV6tibWEO,230408
7922,0.904,0.596,-6.777,0.365,0.00515,0.152,0.485,170.072,spotify:track:61M5HmwouImIew3RNbsPyz,195093
7923,0.845,0.512,-8.908999999999999,0.278,0.591,0.0982,0.5720000000000001,129.85299999999998,spotify:track:1iu9sRjHaZwhBsFx2etGJ9,157180
7924,0.746,0.978,-5.324,0.0978,0.0555,0.026,0.653,153.809,spotify:track:3WibbMr6canxRJXhNtAvLU,304227
7925,0.8170000000000001,0.6459999999999999,-5.12,0.249,0.0152,0.125,0.835,162.898,spotify:track:794QVQtFNy7hvtjQP1keQd,213080
7926,0.696,0.738,-7.159,0.374,0.408,0.147,0.489,170.03,spotify:track:2YYfJYMkXOMtYB2Wm15qEf,139372
7927,0.52,0.6729999999999999,-7.217,0.231,0.618,0.103,0.331,168.928,spotify:track:4cDYVX4qk2vowfvaB0UisU,158120
7928,0.583,0.623,-6.876,0.0978,0.013,0.0537,0.275,154.834,spotify:track:5wTpnBRTx1HSGQVDZQ2VSh,233853
7929,0.765,0.573,-9.31,0.0411,0.291,0.0771,0.391,139.946,spotify:track:0fdp72W6e8vSfLXDj4fiqE,187038
7930,0.939,0.6890000000000001,-5.121,0.0877,0.059,0.0895,0.502,137.05,spotify:track:2wY8ZIMBATERhRezsdfqDl,188067
7931,0.957,0.593,-6.982,0.301,0.06,0.0908,0.284,127.027,spotify:track:1iTWoKAdilGEmit6xhQZje,247613
7932,0.68,0.843,-4.919,0.241,0.22,0.3779999999999999,0.743,163.916,spotify:track:4go2hxLM6ijk0K76ZY0Nhd,192067
