,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
15933,0.6829999999999999,0.624,-6.24,0,0.0302,0.0917,0.0668,0.741,130.055,164049
15934,0.6,0.887,-4.345,1,0.311,0.0438,0.68,0.6809999999999999,77.896,248811
15935,0.628,0.6920000000000001,-5.64,1,0.202,0.00244,0.6679999999999999,0.0963,124.887,378893
15936,0.599,0.5870000000000001,-5.919,1,0.0423,0.274,0.16699999999999998,0.373,87.99799999999998,280787
15937,0.602,0.785,-6.129,1,0.0578,0.245,0.19,0.565,168.076,214480
15938,0.622,0.593,-8.352,0,0.0916,0.163,0.0979,0.607,188.728,249093
15939,0.7170000000000001,0.583,-5.008,1,0.146,0.506,0.0821,0.816,139.76,252933
15940,0.8190000000000001,0.506,-4.965,1,0.0479,0.376,0.0945,0.608,199.942,287947
15941,0.662,0.748,-3.0410000000000004,0,0.268,0.688,0.0841,0.535,164.662,239027
15942,0.727,0.552,-8.074,0,0.14,0.227,0.198,0.607,168.18900000000005,289160
15943,0.675,0.394,-8.539,1,0.133,0.0611,0.214,0.405,209.974,238800
15944,0.659,0.696,-4.291,1,0.071,0.14300000000000002,0.13,0.665,172.002,252160
15945,0.772,0.5870000000000001,-6.944,1,0.187,0.0697,0.252,0.755,168.05,238467
15946,0.662,0.507,-8.238,1,0.118,0.257,0.0465,0.6759999999999999,172.824,223440
15947,0.769,0.52,-5.14,1,0.212,0.0219,0.0762,0.58,140.112,251160
15948,0.53,0.745,-6.19,0,0.106,0.00436,0.345,0.269,134.06799999999998,274053
15949,0.412,0.8759999999999999,-6.007999999999999,0,0.47,0.102,0.297,0.703,130.159,273133
15950,0.573,0.7120000000000001,-5.976,1,0.0732,0.0572,0.16699999999999998,0.34600000000000003,140.012,259720
15951,0.5720000000000001,0.8220000000000001,-6.015,0,0.361,0.207,0.359,0.472,189.624,289000
15952,0.727,0.71,-6.142,1,0.0742,0.0104,0.107,0.378,163.99,287480
15953,0.758,0.7120000000000001,-3.781,1,0.112,0.0185,0.0677,0.795,149.998,193387
15954,0.835,0.7070000000000001,-5.074,1,0.0598,0.0219,0.108,0.919,187.91,267093
15955,0.67,0.737,-7.108,1,0.201,0.311,0.115,0.93,174.09799999999996,204293
15956,0.715,0.7659999999999999,-3.373,1,0.0322,0.0144,0.0544,0.597,124.991,283880
15957,0.643,0.907,-6.167000000000002,0,0.3720000000000001,0.111,0.4370000000000001,0.777,161.834,214293
15958,0.773,0.7240000000000001,-5.731,1,0.153,0.17800000000000002,0.131,0.821,131.092,257000
15959,0.807,0.97,-6.056,0,0.0477,0.0536,0.149,0.8759999999999999,114.297,242373
15960,0.588,0.877,-4.78,1,0.16,0.00952,0.171,0.645,155.165,326187
15961,0.726,0.568,-8.357999999999999,0,0.0298,0.179,0.0488,0.631,183.812,274333
15962,0.731,0.368,-10.38,1,0.0688,0.00544,0.193,0.512,145.171,265333
15963,0.733,0.7440000000000001,-3.51,1,0.0553,0.0772,0.341,0.529,185.03,241133
15964,0.7979999999999999,0.443,-6.062,1,0.0403,0.244,0.326,0.354,125.232,293053
15965,0.607,0.8540000000000001,-4.867,0,0.166,0.0683,0.2,0.507,149.872,235159
15966,0.711,0.753,-6.461,0,0.0766,0.028,0.152,0.588,126.051,234360
15967,0.401,0.682,-5.66,0,0.13699999999999998,0.0765,0.0779,0.259,158.014,255413
15968,0.579,0.6809999999999999,-7.103,1,0.127,0.0781,0.0523,0.515,145.905,253000
15969,0.6990000000000001,0.693,-6.046,1,0.175,0.275,0.619,0.913,172.106,204040
15970,0.583,0.8290000000000001,-4.603,1,0.134,0.00864,0.0426,0.575,174.028,275987
15971,0.451,0.55,-8.137,1,0.262,0.0108,0.0737,0.594,160.002,227960
15972,0.727,0.7290000000000001,-2.99,1,0.326,0.171,0.07,0.512,117.932,284733
15973,0.669,0.7020000000000001,-6.343,1,0.0633,0.0054,0.14800000000000002,0.591,183.944,232267
15974,0.778,0.8240000000000001,-5.892,0,0.0712,0.284,0.405,0.7559999999999999,200.048,218093
15975,0.684,0.603,-8.127,0,0.0989,0.0275,0.191,0.504,162.0,195373
15976,0.6859999999999999,0.526,-8.026,0,0.242,0.0291,0.0789,0.8190000000000001,167.532,215827
15977,0.466,0.759,-4.978,0,0.199,0.0521,0.0587,0.328,160.033,264373
15978,0.7190000000000001,0.616,-3.951,1,0.0395,0.00683,0.0742,0.625,124.963,200880
15979,0.8059999999999999,0.721,-5.167000000000002,0,0.215,0.197,0.209,0.7809999999999999,189.93400000000003,238333
15980,0.775,0.6409999999999999,-6.718,1,0.038,0.0327,0.18,0.305,119.974,243013
15981,0.8220000000000001,0.905,-4.032,0,0.241,0.123,0.0496,0.674,128.014,209533
15982,0.835,0.5710000000000001,-4.771,0,0.102,0.0716,0.0604,0.902,138.03799999999998,330600
15983,0.685,0.725,-4.791,1,0.177,0.13,0.5920000000000001,0.381,151.99200000000005,448533
15984,0.765,0.821,-5.926,0,0.183,0.0918,0.217,0.962,162.519,276800
15985,0.764,0.487,-6.734,1,0.0281,0.25,0.184,0.35200000000000004,116.027,261320
15986,0.684,0.606,-7.268,0,0.0504,0.17,0.058,0.723,127.901,275107
15987,0.845,0.467,-7.673999999999999,1,0.138,0.0586,0.0694,0.7020000000000001,138.007,211200
15988,0.7170000000000001,0.792,-2.7030000000000003,1,0.0393,0.199,0.423,0.513,126.975,222200
15989,0.7240000000000001,0.778,-5.648,1,0.18,0.101,0.252,0.858,150.014,284160
15990,0.622,0.882,-5.59,0,0.119,0.0912,0.21600000000000005,0.762,155.012,284187
15991,0.578,0.546,-8.149,0,0.0552,0.0024,0.0908,0.0819,120.818,275933
15992,0.607,0.599,-6.886,1,0.0995,0.33,0.199,0.562,172.982,253573
15993,0.721,0.723,-7.08,0,0.0631,0.102,0.0651,0.7609999999999999,177.866,263440
15994,0.8540000000000001,0.6629999999999999,-5.198,1,0.0676,0.0935,0.0606,0.9,199.424,223800
15995,0.64,0.883,-4.011,0,0.0497,0.00866,0.488,0.379,130.005,272093
15996,0.883,0.688,-4.0539999999999985,0,0.11,0.254,0.109,0.664,199.79,316880
15997,0.767,0.759,-6.516,1,0.117,0.0513,0.31,0.677,179.97799999999995,213027
15998,0.696,0.6409999999999999,-6.899,0,0.213,0.0911,0.29600000000000004,0.6759999999999999,189.906,198027
15999,0.665,0.695,-5.763,1,0.0532,0.34700000000000003,0.106,0.7070000000000001,180.238,227387
16000,0.677,0.52,-6.255,0,0.334,0.00277,0.0532,0.768,203.862,193093
16001,0.821,0.82,-1.5619999999999998,1,0.233,0.17800000000000002,0.149,0.564,188.1,187400
16002,0.531,0.574,-6.693,0,0.113,0.114,0.256,0.272,115.68,232467
16003,0.574,0.636,-7.172999999999999,0,0.325,0.142,0.0962,0.7809999999999999,179.979,209707
16004,0.718,0.7759999999999999,-5.207999999999998,0,0.0693,0.000624,0.207,0.622,120.015,227787
16005,0.605,0.7929999999999999,-3.084,0,0.297,0.0825,0.124,0.647,184.032,196640
16006,0.747,0.536,-8.148,1,0.211,0.0886,0.302,0.429,167.924,251693
16007,0.753,0.931,-4.922,1,0.0652,0.00994,0.234,0.767,113.029,189693
16008,0.733,0.794,-6.909,1,0.223,0.259,0.483,0.8320000000000001,191.754,175560
16009,0.61,0.431,-6.73,1,0.294,0.03,0.099,0.463,136.878,215973
16010,0.845,0.768,-5.448,1,0.188,0.00733,0.0575,0.96,200.0,187840
16011,0.485,0.8740000000000001,-0.6559999999999999,1,0.35,0.012,0.109,0.573,190.032,264920
16012,0.608,0.664,-5.78,1,0.21,0.312,0.0436,0.7040000000000001,152.016,216000
16013,0.742,0.468,-5.557,0,0.0625,0.0465,0.826,0.369,172.886,242200
16014,0.7170000000000001,0.4970000000000001,-9.66,1,0.054000000000000006,0.0685,0.0869,0.423,134.004,307760
16015,0.693,0.599,-5.971,1,0.263,0.417,0.0963,0.632,147.886,198173
16016,0.7070000000000001,0.879,-2.184,0,0.211,0.0182,0.0603,0.711,147.91899999999995,235680
16017,0.7020000000000001,0.89,-3.794,1,0.214,0.0701,0.385,0.887,166.115,210427
16018,0.7240000000000001,0.705,-5.859,0,0.112,0.067,0.262,0.662,146.589,246333
16019,0.8759999999999999,0.47,-7.069,1,0.168,0.189,0.0982,0.498,204.998,208333
16020,0.95,0.8029999999999999,-4.195,1,0.151,0.145,0.0748,0.86,117.0,213066
16021,0.696,0.635,-5.462999999999999,0,0.0667,0.172,0.265,0.8320000000000001,155.268,247693
16022,0.471,0.8009999999999999,-5.634,1,0.184,0.112,0.232,0.418,117.129,254427
16023,0.665,0.878,-4.745,0,0.206,0.00325,0.0663,0.394,186.094,319293
16024,0.7490000000000001,0.605,-9.359,0,0.086,0.00186,0.115,0.966,142.024,251733
16025,0.611,0.831,-4.721,1,0.0959,0.00399,0.0266,0.353,190.061,213360
16026,0.746,0.8170000000000001,-3.677,0,0.104,0.107,0.0797,0.863,167.928,265027
16027,0.875,0.857,-3.884,1,0.303,0.0539,0.0518,0.825,135.961,188413
16028,0.57,0.821,-4.38,1,0.267,0.17800000000000002,0.289,0.408,210.857,225560
16029,0.73,0.782,-5.473,1,0.154,0.0521,0.059,0.609,146.192,236467
16030,0.5479999999999999,0.923,-2.654,0,0.0527,0.0531,0.0375,0.425,174.048,245156
16031,0.6629999999999999,0.908,-3.185,1,0.241,0.079,0.36,0.446,197.872,215093
16032,0.598,0.905,-5.095,1,0.17600000000000002,0.0275,0.172,0.645,143.015,264653
16033,0.726,0.802,-4.688,1,0.267,0.0592,0.117,0.7070000000000001,200.016,241880
16034,0.667,0.7929999999999999,-7.106,1,0.0505,0.0863,0.115,0.317,134.025,235267
16035,0.6729999999999999,0.6829999999999999,-5.693,1,0.115,0.522,0.235,0.713,171.86,232000
16036,0.772,0.8909999999999999,-3.029,1,0.183,0.128,0.32299999999999995,0.8490000000000001,190.612,217440
16037,0.6629999999999999,0.777,-4.954,0,0.109,0.277,0.0466,0.758,185.36,270507
16038,0.556,0.6990000000000001,-6.2639999999999985,1,0.35,0.6,0.0937,0.648,167.422,264200
16039,0.59,0.698,-4.262,1,0.0286,0.000176,0.107,0.35200000000000004,191.95,224093
16040,0.684,0.552,-6.375,0,0.206,0.0243,0.0694,0.526,180.074,205733
16041,0.759,0.71,-4.7360000000000015,0,0.16899999999999998,0.147,0.333,0.7290000000000001,151.091,206053
16042,0.648,0.759,-4.315,1,0.306,0.0142,0.648,0.518,171.99200000000005,324307
16043,0.789,0.55,-7.422999999999999,0,0.0473,0.174,0.0614,0.696,172.049,231573
16044,0.745,0.354,-6.544,1,0.0571,0.0686,0.151,0.415,168.00599999999997,241320
16045,0.655,0.54,-6.482,1,0.0516,0.268,0.068,0.43,159.966,207507
16046,0.941,0.701,-5.29,1,0.131,0.0298,0.181,0.652,112.948,236373
16047,0.7609999999999999,0.915,-3.019,0,0.195,0.0146,0.332,0.402,198.048,204533
16048,0.537,0.904,-5.042,1,0.157,0.0373,0.501,0.276,180.049,201093
16049,0.731,0.8390000000000001,-5.899,1,0.106,0.047,0.272,0.6729999999999999,185.992,228133
16050,0.746,0.6659999999999999,-6.573,0,0.233,0.0548,0.313,0.391,180.07,282120
16051,0.463,0.79,-4.341,0,0.336,0.191,0.18,0.69,140.063,278027
16052,0.785,0.794,-2.197,1,0.113,0.103,0.196,0.7829999999999999,210.0,217213
16053,0.424,0.531,-6.597,1,0.0966,0.503,0.204,0.406,136.928,263160
16054,0.67,0.66,-7.273,1,0.221,0.136,0.127,0.425,182.466,247533
16055,0.688,0.853,-5.814,1,0.0493,0.386,0.0862,0.743,207.986,268320
16056,0.762,0.748,-4.15,0,0.033,0.0266,0.348,0.851,110.009,199027
16057,0.6579999999999999,0.892,-4.989,1,0.0322,0.00146,0.613,0.21,131.122,223333
16058,0.6940000000000001,0.83,-4.816,0,0.104,0.0507,0.331,0.448,144.017,269133
16059,0.6679999999999999,0.718,-4.7360000000000015,0,0.0605,0.0165,0.104,0.345,183.986,192200
16060,0.8740000000000001,0.59,-4.972,0,0.0474,0.129,0.0502,0.608,125.978,236093
16061,0.752,0.7140000000000001,-6.0920000000000005,1,0.35100000000000003,0.0646,0.307,0.637,174.06400000000005,176760
16062,0.705,0.684,-5.759,1,0.145,0.0353,0.206,0.246,200.012,242507
16063,0.638,0.727,-7.385,1,0.237,0.0128,0.111,0.303,150.064,253253
16064,0.7,0.857,-5.391,0,0.133,0.0703,0.28800000000000003,0.59,182.01,207867
16065,0.861,0.519,-6.404,1,0.112,0.136,0.123,0.519,163.93200000000004,254533
16066,0.815,0.8059999999999999,-4.246,0,0.032,0.0786,0.276,0.95,121.006,236573
16067,0.6629999999999999,0.693,-5.776,0,0.0635,0.0379,0.162,0.391,120.026,186307
16068,0.596,0.83,-7.739,0,0.0863,0.0169,0.585,0.682,188.398,265240
16069,0.741,0.759,-5.096,0,0.12,0.0218,0.628,0.362,194.168,225533
16070,0.655,0.488,-9.17,1,0.22,0.0825,0.221,0.7909999999999999,182.05,244827
16071,0.6940000000000001,0.825,-5.9860000000000015,1,0.111,0.0895,0.0618,0.7879999999999999,121.949,208067
16072,0.92,0.5529999999999999,-5.0680000000000005,1,0.191,0.236,0.0767,0.947,112.022,286907
16073,0.79,0.499,-6.206,0,0.133,0.0092,0.102,0.5770000000000001,164.009,251133
16074,0.763,0.7809999999999999,-3.718,1,0.0357,0.00468,0.116,0.914,212.03,198240
16075,0.532,0.828,-4.823,1,0.0669,0.0303,0.301,0.399,162.032,214533
16076,0.746,0.889,-5.6370000000000005,1,0.0939,0.158,0.225,0.802,115.009,239375
16077,0.6759999999999999,0.662,-6.438,1,0.0442,0.107,0.122,0.464,127.997,245027
16078,0.5920000000000001,0.747,-4.439,0,0.135,0.0181,0.0752,0.7040000000000001,167.858,200133
16079,0.591,0.6579999999999999,-5.881,0,0.195,0.182,0.615,0.623,163.866,212347
16080,0.616,0.78,-6.062,1,0.0623,0.0322,0.173,0.471,110.005,377467
16081,0.677,0.435,-11.024,0,0.033,0.0985,0.111,0.0729,191.982,262933
16082,0.677,0.6709999999999999,-4.905,1,0.0361,0.004,0.413,0.527,137.046,238920
16083,0.499,0.623,-6.316,1,0.0518,0.133,0.159,0.318,143.485,218160
16084,0.488,0.685,-7.431,1,0.218,0.259,0.35700000000000004,0.594,136.704,217827
16085,0.545,0.649,-4.062,1,0.0324,0.14300000000000002,0.0894,0.297,198.198,253747
16086,0.563,0.746,-4.832,0,0.101,0.17,0.338,0.598,186.118,258667
16087,0.7909999999999999,0.6659999999999999,-5.484,1,0.341,0.0256,0.0796,0.938,180.69,232533
16088,0.951,0.6,-4.675,0,0.0685,0.106,0.0712,0.8220000000000001,125.04,218573
16089,0.6459999999999999,0.7659999999999999,-4.267,1,0.0357,0.0179,0.117,0.504,153.037,182000
16090,0.6940000000000001,0.511,-9.34,1,0.0449,0.274,0.166,0.931,174.028,198880
16091,0.679,0.657,-6.222,1,0.0423,0.0219,0.295,0.363,173.968,234760
16092,0.7440000000000001,0.696,-8.312999999999999,0,0.162,0.0535,0.128,0.563,190.14,203733
16093,0.84,0.493,-5.9,0,0.0475,0.332,0.121,0.361,193.996,257360
16094,0.416,0.84,-4.298,1,0.0787,0.0139,0.113,0.523,177.942,242173
16095,0.642,0.57,-4.966,1,0.0421,0.0235,0.329,0.731,184.084,204187
16096,0.644,0.852,-3.722,1,0.0486,0.102,0.08800000000000001,0.529,127.525,223240
16097,0.6859999999999999,0.705,-7.122000000000001,1,0.0798,0.00172,0.26,0.332,120.005,212400
16098,0.8029999999999999,0.716,-3.956,1,0.267,0.0649,0.248,0.574,112.962,296187
16099,0.821,0.5539999999999999,-5.9929999999999986,1,0.0542,0.0586,0.172,0.472,125.011,203573
16100,0.7509999999999999,0.708,-5.653,1,0.0545,0.0482,0.107,0.509,108.97,369573
16101,0.458,0.6629999999999999,-2.92,0,0.0974,0.255,0.385,0.43,162.049,211520
16102,0.747,0.878,-3.533,1,0.0282,0.343,0.0872,0.557,212.008,208333
16103,0.5539999999999999,0.8029999999999999,-4.772,0,0.111,0.0153,0.16,0.6579999999999999,160.01,245373
16104,0.701,0.8220000000000001,-4.181,1,0.0738,0.0541,0.157,0.392,176.05,212520
16105,0.496,0.754,-5.48,0,0.32,0.00321,0.259,0.7490000000000001,153.118,313680
16106,0.5379999999999999,0.778,-5.7,1,0.0497,0.0106,0.201,0.626,168.07,220361
16107,0.62,0.5579999999999999,-7.829,0,0.0465,0.0136,0.353,0.4,169.97400000000005,197640
16108,0.6509999999999999,0.746,-4.683,1,0.262,0.0584,0.307,0.605,197.826,220827
16109,0.426,0.765,-4.8580000000000005,1,0.297,0.0273,0.277,0.59,169.259,200480
16110,0.643,0.7170000000000001,-4.876,0,0.506,0.184,0.152,0.46,181.786,223507
16111,0.713,0.471,-7.392,0,0.483,0.421,0.0308,0.7809999999999999,199.765,285587
16112,0.818,0.735,-5.95,1,0.076,0.116,0.285,0.502,196.772,232027
16113,0.7859999999999999,0.511,-6.66,1,0.28600000000000003,0.0825,0.12,0.5870000000000001,160.0,234133
16114,0.605,0.8290000000000001,-2.377,0,0.444,0.0392,0.196,0.708,176.10299999999995,278533
16115,0.8959999999999999,0.8440000000000001,-4.231,0,0.1,0.259,0.203,0.962,120.997,386147
16116,0.674,0.616,-4.757,1,0.0432,0.118,0.289,0.63,155.936,221933
16117,0.624,0.653,-6.582000000000002,0,0.17600000000000002,0.575,0.104,0.565,147.768,288333
16118,0.5920000000000001,0.944,-2.94,1,0.111,0.043,0.365,0.574,124.42,249547
16119,0.657,0.695,-4.493,1,0.0321,0.0108,0.0822,0.6829999999999999,131.994,212107
16120,0.615,0.711,-5.5070000000000014,1,0.0779,0.0444,0.145,0.711,144.036,221253
16121,0.662,0.782,-8.068999999999999,1,0.041,0.0592,0.13,0.7390000000000001,173.97799999999995,279173
16122,0.723,0.322,-9.702,1,0.0341,0.014,0.119,0.0406,180.12599999999995,267867
16123,0.706,0.909,-4.984,1,0.112,0.00202,0.275,0.8079999999999999,173.81900000000005,229160
16124,0.826,0.647,-6.306,0,0.0491,0.0277,0.298,0.872,204.034,223000
16125,0.7609999999999999,0.69,-5.56,1,0.11,0.0225,0.34,0.742,114.987,235480
16126,0.6859999999999999,0.818,-5.1110000000000015,0,0.241,0.0374,0.329,0.633,166.364,293800
16127,0.505,0.7140000000000001,-6.937,1,0.0714,0.217,0.14400000000000002,0.481,130.093,288400
16128,0.472,0.672,-4.997,0,0.212,0.358,0.108,0.392,163.626,269160
16129,0.833,0.6809999999999999,-6.028,0,0.215,0.0956,0.0414,0.887,190.96,282533
16130,0.687,0.871,-5.4689999999999985,1,0.171,0.0133,0.122,0.629,185.996,242587
16131,0.695,0.802,-5.0710000000000015,1,0.0608,0.438,0.223,0.564,189.886,177737
16132,0.654,0.601,-6.0710000000000015,1,0.312,0.059,0.0994,0.436,128.91899999999998,262520
16133,0.873,0.8690000000000001,-6.238,1,0.133,0.047,0.0463,0.7979999999999999,116.943,223520
16134,0.7659999999999999,0.6920000000000001,-4.672,1,0.0289,0.0825,0.0384,0.691,204.056,205160
16135,0.672,0.77,-5.454,1,0.295,0.0169,0.08,0.667,164.14,297920
16136,0.8540000000000001,0.467,-9.417,1,0.0408,0.0425,0.322,0.384,199.94,247053
16137,0.855,0.569,-7.697999999999999,1,0.112,0.157,0.395,0.643,116.588,188507
16138,0.964,0.595,-6.8870000000000005,0,0.109,0.0248,0.0405,0.629,128.593,261880
16139,0.833,0.7509999999999999,-7.117000000000001,1,0.0854,0.0113,0.0235,0.716,196.078,206813
16140,0.394,0.7440000000000001,-5.465,0,0.276,0.00175,0.308,0.772,157.392,236680
16141,0.8,0.633,-4.875,0,0.0514,0.0901,0.0315,0.836,191.906,203360
16142,0.595,0.5479999999999999,-6.761,0,0.115,0.00344,0.134,0.563,188.082,223187
16143,0.5720000000000001,0.815,-5.3420000000000005,0,0.16,0.127,0.107,0.6,146.17700000000005,208053
16144,0.589,0.655,-8.138,1,0.0488,0.057,0.3720000000000001,0.675,210.544,220640
16145,0.5479999999999999,0.938,-4.97,1,0.279,0.235,0.531,0.334,197.736,246147
16146,0.889,0.6759999999999999,-5.205,1,0.238,0.073,0.0824,0.617,115.047,212547
16147,0.436,0.464,-8.22,1,0.0502,0.225,0.29,0.496,196.084,216893
16148,0.931,0.486,-10.558,1,0.139,0.0579,0.161,0.8959999999999999,120.026,216000
16149,0.7070000000000001,0.6759999999999999,-6.739,0,0.22,0.0277,0.0603,0.932,184.155,261320
16150,0.546,0.585,-7.435,0,0.13,0.105,0.098,0.7,123.746,240053
16151,0.57,0.493,-5.425,0,0.0863,0.006840000000000001,0.051,0.728,180.009,203973
16152,0.696,0.573,-8.531,1,0.0919,0.104,0.135,0.368,158.026,250973
16153,0.5760000000000001,0.6970000000000001,-4.192,1,0.326,0.0286,0.16699999999999998,0.501,175.90599999999995,227667
16154,0.8340000000000001,0.687,-6.473,1,0.105,0.0885,0.14400000000000002,0.491,199.504,216653
16155,0.6759999999999999,0.913,-5.198,0,0.109,0.00103,0.224,0.39,189.988,240000
16156,0.918,0.609,-5.64,0,0.0791,0.0928,0.139,0.304,128.00799999999998,231400
16157,0.706,0.579,-2.931,1,0.0339,0.6759999999999999,0.272,0.722,204.108,182587
16158,0.513,0.698,-6.716,0,0.124,0.398,0.153,0.502,123.512,251120
16159,0.7190000000000001,0.72,-4.81,1,0.0362,0.0693,0.0949,0.8009999999999999,155.072,233267
16160,0.597,0.8,-5.422999999999999,0,0.312,0.0461,0.18,0.565,155.93200000000004,302187
16161,0.6,0.893,-3.051,0,0.141,0.0169,0.344,0.84,152.148,213813
16162,0.6940000000000001,0.6609999999999999,-4.847,1,0.118,0.00188,0.6759999999999999,0.7020000000000001,164.96,244627
16163,0.7040000000000001,0.5539999999999999,-5.68,0,0.028,0.00369,0.246,0.545,180.136,223283
16164,0.825,0.615,-5.0710000000000015,0,0.103,0.0698,0.254,0.943,120.016,190640
16165,0.615,0.5589999999999999,-5.689,0,0.15,0.00757,0.337,0.234,170.178,209893
16166,0.58,0.594,-5.74,1,0.0724,0.0851,0.109,0.198,189.062,211733
16167,0.426,0.654,-8.04,0,0.165,0.0949,0.309,0.244,208.194,251499
16168,0.615,0.8009999999999999,-3.775,0,0.275,0.467,0.161,0.7140000000000001,182.208,222973
16169,0.879,0.73,-4.369,0,0.16399999999999998,0.114,0.241,0.885,199.85,213227
16170,0.754,0.785,-4.9689999999999985,1,0.0324,0.307,0.36,0.964,124.759,237640
16171,0.772,0.502,-8.987,0,0.0962,0.18600000000000005,0.0831,0.6890000000000001,190.734,241960
16172,0.944,0.511,-10.96,0,0.161,0.042,0.0379,0.8420000000000001,113.046,203787
16173,0.838,0.594,-5.695,0,0.113,0.17600000000000002,0.0867,0.507,180.076,240040
16174,0.317,0.532,-14.007,1,0.123,0.257,0.241,0.491,157.691,334421
16175,0.6679999999999999,0.8059999999999999,-3.9,1,0.239,0.232,0.18,0.721,190.044,287000
16176,0.51,0.8170000000000001,-5.308,1,0.35200000000000004,0.369,0.262,0.74,185.84,210173
16177,0.674,0.748,-4.772,0,0.0553,0.0462,0.0379,0.765,116.939,230680
16178,0.67,0.853,-4.828,1,0.113,0.0944,0.0727,0.89,150.07299999999995,186333
16179,0.713,0.703,-6.101,1,0.112,0.0612,0.173,0.762,154.99,225107
16180,0.44,0.727,-7.336,1,0.212,0.0522,0.103,0.653,179.99,192333
16181,0.792,0.8079999999999999,-4.1560000000000015,1,0.0963,0.335,0.269,0.7090000000000001,184.128,230600
16182,0.654,0.8690000000000001,-3.951,1,0.0402,0.0923,0.151,0.71,179.99200000000005,230133
16183,0.667,0.72,-7.337999999999999,1,0.247,0.0456,0.763,0.588,187.818,300800
16184,0.8190000000000001,0.778,-5.839,0,0.21,0.029,0.215,0.779,193.44,275267
16185,0.645,0.6890000000000001,-6.102,1,0.0485,0.248,0.131,0.5670000000000001,183.978,207867
16186,0.649,0.777,-5.567,0,0.0699,0.0138,0.331,0.637,141.018,236467
16187,0.621,0.6409999999999999,-9.589,1,0.0478,0.0156,0.18600000000000005,0.311,190.006,215040
16188,0.623,0.58,-9.464,0,0.439,0.172,0.563,0.51,171.8,303107
16189,0.7709999999999999,0.55,-7.96,1,0.049,0.0417,0.0951,0.645,186.0,191634
16190,0.802,0.573,-3.956,1,0.218,0.16899999999999998,0.0632,0.66,186.93,244760
16191,0.606,0.722,-6.749,1,0.17,0.0712,0.563,0.599,145.776,200359
16192,0.7440000000000001,0.524,-7.659,1,0.0945,0.00946,0.0868,0.612,179.93,220827
16193,0.774,0.512,-10.166,0,0.2,0.078,0.249,0.6629999999999999,149.266,373973
16194,0.7509999999999999,0.7190000000000001,-4.997,1,0.161,0.0108,0.191,0.65,191.798,213438
16195,0.47,0.785,-5.602,1,0.208,0.133,0.363,0.473,178.78099999999995,233387
16196,0.7,0.778,-4.409,1,0.321,0.0415,0.477,0.4320000000000001,134.986,300533
16197,0.4270000000000001,0.767,-5.783,1,0.14300000000000002,0.0788,0.095,0.6509999999999999,153.422,209840
16198,0.439,0.753,-4.799,0,0.0932,0.057,0.1,0.5379999999999999,190.678,248187
16199,0.887,0.774,-6.108,1,0.0434,0.00933,0.159,0.826,113.0,182813
16200,0.939,0.742,-5.171,0,0.0467,0.321,0.107,0.924,118.978,212360
16201,0.629,0.696,-5.572,0,0.348,0.0195,0.0554,0.623,186.068,207627
16202,0.7879999999999999,0.613,-8.539,0,0.25,0.00914,0.13699999999999998,0.648,179.97,244347
16203,0.527,0.696,-6.015,0,0.361,0.209,0.0516,0.499,201.228,244760
16204,0.6679999999999999,0.787,-4.226,1,0.0429,0.109,0.21,0.478,200.118,204960
16205,0.638,0.522,-10.046,1,0.0682,0.00732,0.136,0.441,169.783,253947
16206,0.759,0.5489999999999999,-6.5760000000000005,0,0.434,0.0787,0.264,0.7040000000000001,174.926,226067
16207,0.733,0.664,-6.1629999999999985,1,0.295,0.102,0.191,0.557,148.005,288133
16208,0.42,0.787,-4.467,1,0.294,0.0104,0.198,0.38,195.93400000000003,178808
16209,0.713,0.7659999999999999,-6.225,0,0.111,0.0183,0.0799,0.507,215.404,239680
16210,0.541,0.789,-5.267,1,0.195,0.0171,0.362,0.623,147.846,264493
16211,0.708,0.59,-7.19,1,0.0714,0.101,0.221,0.183,201.99400000000003,252827
16212,0.669,0.532,-8.255,0,0.209,0.0038,0.268,0.386,177.46599999999995,273520
16213,0.693,0.778,-4.882,0,0.212,0.0809,0.0774,0.371,180.05200000000005,229120
16214,0.595,0.8190000000000001,-6.186,0,0.14300000000000002,0.192,0.0588,0.498,179.9,240053
16215,0.499,0.725,-10.568,1,0.103,0.0888,0.364,0.422,149.342,311147
16216,0.405,0.721,-6.97,1,0.28300000000000003,0.329,0.252,0.815,185.708,280680
16217,0.495,0.883,-4.087,1,0.299,0.287,0.138,0.782,184.272,329627
16218,0.547,0.594,-8.389,1,0.155,0.0504,0.0746,0.501,163.8,205640
16219,0.6459999999999999,0.77,-6.596,0,0.226,0.00249,0.0715,0.6809999999999999,198.33,236133
16220,0.569,0.7440000000000001,-5.7570000000000014,0,0.181,0.369,0.256,0.59,145.063,316053
16221,0.772,0.6920000000000001,-6.9110000000000005,1,0.0568,0.0238,0.191,0.665,125.172,271293
16222,0.452,0.574,-8.336,1,0.31,0.246,0.189,0.58,185.582,207187
16223,0.6990000000000001,0.6990000000000001,-5.564,0,0.0737,0.358,0.0912,0.611,189.954,206413
16224,0.7959999999999999,0.477,-7.1610000000000005,1,0.108,0.314,0.12,0.685,119.928,231933
16225,0.723,0.639,-2.968,1,0.0308,0.0396,0.125,0.544,211.036,216120
16226,0.647,0.578,-5.019,1,0.158,0.496,0.106,0.8140000000000001,139.72799999999998,252933
